job_id,arm,task_id,seed,decision_id,sequence,candidate_index,tool,disposition,generation_success,controller_schema_valid,graph_status,graph_error,support,scalar_NN,scalar_origin,decision_scalar,threshold,controller_enabled,scalar_above_threshold,supported_scalar_above_threshold,request_retry,trigger,trigger_source,triggered_heads,local_schema_issues,has_actual_next_candidate,next_scientific_rpc_id,direct_material_step_rpc_id,label_future_failure,tool_error,received_retry_feedback
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000001-c0,1,0,select_for_evaluation,executed,True,,,,,0.5000045895576477,logging_only_entropy_NN,0.5000045895576477,0.6,False,False,False,False,,,[],[],False,4,4,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000002-c0,2,0,generate_structures,executed,True,,,,,0.5000194907188416,logging_only_entropy_NN,0.5000194907188416,0.6,False,False,False,False,,,[],[],False,10,,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000003-c0,3,0,generate_structures,executed,True,,,,,0.5000530481338501,logging_only_entropy_NN,0.5000530481338501,0.6,False,False,False,False,,,[],[],False,10,,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000004-c0,4,0,select_for_evaluation,executed,True,,,,,0.5000466108322144,logging_only_entropy_NN,0.5000466108322144,0.6,False,False,False,False,,,[],[],False,10,10,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000005-c0,5,0,select_for_evaluation,executed,True,,,,,0.5000203847885132,logging_only_entropy_NN,0.5000203847885132,0.6,False,False,False,False,,,[],[],False,12,12,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000006-c0,6,0,select_for_evaluation,executed,True,,,,,0.5001129508018494,logging_only_entropy_NN,0.5001129508018494,0.6,False,False,False,False,,,[],[],False,14,14,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000007-c0,7,0,select_for_evaluation,executed,True,,,,,0.5001652836799622,logging_only_entropy_NN,0.5001652836799622,0.6,False,False,False,False,,,[],[],False,16,16,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000008-c0,8,0,generate_structures,executed,True,,,,,0.5001205205917358,logging_only_entropy_NN,0.5001205205917358,0.6,False,False,False,False,,,[],[],False,20,,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000009-c0,9,0,select_for_evaluation,executed,True,,,,,0.5000454187393188,logging_only_entropy_NN,0.5000454187393188,0.6,False,False,False,False,,,[],[],False,20,20,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000010-c0,10,0,generate_structures,executed,True,,,,,0.5001336336135864,logging_only_entropy_NN,0.5001336336135864,0.6,False,False,False,False,,,[],[],False,28,,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000011-c0,11,0,score_buffer,executed,True,,,,,0.49992215633392334,logging_only_entropy_NN,0.49992215633392334,0.6,False,False,False,False,,,[],[],False,28,,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000012-c0,12,0,select_for_evaluation,executed,True,,,,,0.5001476407051086,logging_only_entropy_NN,0.5001476407051086,0.6,False,False,False,False,,,[],[],False,28,,1,Select an existing buffer composition.,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000013-c0,13,0,select_for_evaluation,executed,True,,,,,0.4998568594455719,logging_only_entropy_NN,0.4998568594455719,0.6,False,False,False,False,,,[],[],False,28,28,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000014-c0,14,0,generate_structures,executed,True,,,,,0.4999982714653015,logging_only_entropy_NN,0.4999982714653015,0.6,False,False,False,False,,,[],[],False,36,,0,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000015-c0,15,0,select_for_evaluation,executed,True,,,,,0.499920129776001,logging_only_entropy_NN,0.499920129776001,0.6,False,False,False,False,,,[],[],False,36,,0,The selected hash is not in this composition buffer.,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000016-c0,16,0,generate_structures,executed,True,,,,,0.49998557567596436,logging_only_entropy_NN,0.49998557567596436,0.6,False,False,False,False,,,[],[],False,36,,0,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000017-c0,17,0,select_for_evaluation,executed,True,,,,,0.5000438094139099,logging_only_entropy_NN,0.5000438094139099,0.6,False,False,False,False,,,[],[],False,36,36,0,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000018-c0,18,0,score_buffer,executed,True,,,,,0.5004435181617737,logging_only_entropy_NN,0.5004435181617737,0.6,False,False,False,False,,,[],[],False,40,,0,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000019-c0,19,0,select_for_evaluation,executed,True,,,,,0.49993300437927246,logging_only_entropy_NN,0.49993300437927246,0.6,False,False,False,False,,,[],[],False,40,40,0,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000020-c0,20,0,score_buffer,executed,True,,,,,0.5002350807189941,logging_only_entropy_NN,0.5002350807189941,0.6,False,False,False,False,,,[],[],False,44,,1,,
component-final-10ad51e80000935d29c71786,baseline_reference,Al-Li-V,3,component-final-10ad51e80000935d29c71786:d0000021-c0,21,0,select_for_evaluation,executed,True,,,,,0.4999094307422638,logging_only_entropy_NN,0.4999094307422638,0.6,False,False,False,False,,,[],[],False,44,44,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000000-c0,0,0,generate_structures,executed,True,,,,,0.500152587890625,logging_only_entropy_NN,0.500152587890625,0.6,False,False,False,False,,,[],[],False,4,,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000001-c0,1,0,select_for_evaluation,executed,True,,,,,0.5000289082527161,logging_only_entropy_NN,0.5000289082527161,0.6,False,False,False,False,,,[],[],False,4,4,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000002-c0,2,0,select_for_evaluation,executed,True,,,,,0.5004918575286865,logging_only_entropy_NN,0.5004918575286865,0.6,False,False,False,False,,,[],[],False,8,,1,Select an existing buffer composition.,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000003-c0,3,0,select_for_evaluation,executed,True,,,,,0.4999648332595825,logging_only_entropy_NN,0.4999648332595825,0.6,False,False,False,False,,,[],[],False,8,8,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000004-c0,4,0,select_for_evaluation,executed,True,,,,,0.5000084042549133,logging_only_entropy_NN,0.5000084042549133,0.6,False,False,False,False,,,[],[],False,10,10,0,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000005-c0,5,0,select_for_evaluation,executed,True,,,,,0.4999549388885498,logging_only_entropy_NN,0.4999549388885498,0.6,False,False,False,False,,,[],[],False,12,12,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000006-c0,6,0,generate_structures,executed,True,,,,,0.4999616742134094,logging_only_entropy_NN,0.4999616742134094,0.6,False,False,False,False,,,[],[],False,16,,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000007-c0,7,0,select_for_evaluation,executed,True,,,,,0.5000207424163818,logging_only_entropy_NN,0.5000207424163818,0.6,False,False,False,False,,,[],[],False,16,16,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000008-c0,8,0,select_for_evaluation,executed,True,,,,,0.50002121925354,logging_only_entropy_NN,0.50002121925354,0.6,False,False,False,False,,,[],[],False,18,18,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000009-c0,9,0,select_for_evaluation,executed,True,,,,,0.5001416802406311,logging_only_entropy_NN,0.5001416802406311,0.6,False,False,False,False,,,[],[],False,20,20,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000010-c0,10,0,select_for_evaluation,executed,True,,,,,0.5004101395606995,logging_only_entropy_NN,0.5004101395606995,0.6,False,False,False,False,,,[],[],False,22,22,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000011-c0,11,0,select_for_evaluation,executed,True,,,,,0.49999481439590454,logging_only_entropy_NN,0.49999481439590454,0.6,False,False,False,False,,,[],[],False,24,24,1,,
component-final-a51d66c7e21ca9788f45a008,baseline_reference,Al-Li-V,4,component-final-a51d66c7e21ca9788f45a008:d0000012-c0,12,0,select_for_evaluation,executed,True,,,,,0.5000314712524414,logging_only_entropy_NN,0.5000314712524414,0.6,False,False,False,False,,,[],[],False,26,26,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000000-c0,0,0,,rejected_not_executed,False,,,,,,forced_generation_invalid_not_scalar_NN,1.0,0.6,False,,False,False,,,[],[],True,,,,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000000-c1,0,1,generate_structures,executed,True,,,,,0.500119686126709,logging_only_entropy_NN,0.500119686126709,0.6,False,False,False,False,,,[],[],False,4,,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000001-c0,1,0,select_for_evaluation,executed,True,,,,,0.5003326535224915,logging_only_entropy_NN,0.5003326535224915,0.6,False,False,False,False,,,[],[],False,4,4,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000002-c0,2,0,score_buffer,executed,True,,,,,0.5001338124275208,logging_only_entropy_NN,0.5001338124275208,0.6,False,False,False,False,,,[],[],False,8,,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000003-c0,3,0,select_for_evaluation,executed,True,,,,,0.5000457167625427,logging_only_entropy_NN,0.5000457167625427,0.6,False,False,False,False,,,[],[],False,8,8,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000004-c0,4,0,select_for_evaluation,executed,True,,,,,0.5001618266105652,logging_only_entropy_NN,0.5001618266105652,0.6,False,False,False,False,,,[],[],False,10,10,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000005-c0,5,0,generate_structures,executed,True,,,,,0.5000922679901123,logging_only_entropy_NN,0.5000922679901123,0.6,False,False,False,False,,,[],[],False,16,,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000006-c0,6,0,generate_structures,executed,True,,,,,0.5001211762428284,logging_only_entropy_NN,0.5001211762428284,0.6,False,False,False,False,,,[],[],False,16,,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000007-c0,7,0,select_for_evaluation,executed,True,,,,,0.5005806684494019,logging_only_entropy_NN,0.5005806684494019,0.6,False,False,False,False,,,[],[],False,16,16,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000008-c0,8,0,select_for_evaluation,executed,True,,,,,0.5001080632209778,logging_only_entropy_NN,0.5001080632209778,0.6,False,False,False,False,,,[],[],False,18,18,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000009-c0,9,0,score_buffer,executed,True,,,,,0.5003882646560669,logging_only_entropy_NN,0.5003882646560669,0.6,False,False,False,False,,,[],[],False,22,,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000010-c0,10,0,select_for_evaluation,executed,True,,,,,0.5000562071800232,logging_only_entropy_NN,0.5000562071800232,0.6,False,False,False,False,,,[],[],False,22,22,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000011-c0,11,0,generate_structures,executed,True,,,,,0.5000287294387817,logging_only_entropy_NN,0.5000287294387817,0.6,False,False,False,False,,,[],[],False,26,,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000012-c0,12,0,select_for_evaluation,executed,True,,,,,0.5001132488250732,logging_only_entropy_NN,0.5001132488250732,0.6,False,False,False,False,,,[],[],False,26,26,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000013-c0,13,0,generate_structures,executed,True,,,,,0.49994099140167236,logging_only_entropy_NN,0.49994099140167236,0.6,False,False,False,False,,,[],[],False,30,,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000014-c0,14,0,select_for_evaluation,executed,True,,,,,0.499936580657959,logging_only_entropy_NN,0.499936580657959,0.6,False,False,False,False,,,[],[],False,30,30,1,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000015-c0,15,0,select_for_evaluation,executed,True,,,,,0.5000724196434021,logging_only_entropy_NN,0.5000724196434021,0.6,False,False,False,False,,,[],[],False,34,,0,The selected hash is not in this composition buffer.,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000016-c0,16,0,select_for_evaluation,executed,True,,,,,0.4999591112136841,logging_only_entropy_NN,0.4999591112136841,0.6,False,False,False,False,,,[],[],False,34,34,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000017-c0,17,0,generate_structures,executed,True,,,,,0.4999050199985504,logging_only_entropy_NN,0.4999050199985504,0.6,False,False,False,False,,,[],[],False,38,,0,,
component-final-50555fb4776e15c94b4beec9,baseline_reference,Al-V-Zn,2,component-final-50555fb4776e15c94b4beec9:d0000018-c0,18,0,select_for_evaluation,executed,True,,,,,0.4998779594898224,logging_only_entropy_NN,0.4998779594898224,0.6,False,False,False,False,,,[],[],False,38,38,0,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000000-c0,0,0,,rejected_not_executed,False,,,,,,forced_generation_invalid_not_scalar_NN,1.0,0.6,False,,False,False,,,[],[],True,,,,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000000-c1,0,1,list_compositions,executed,True,,,,,0.49985942244529724,logging_only_entropy_NN,0.49985942244529724,0.6,False,False,False,False,,,[],[],False,6,,0,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000001-c0,1,0,generate_structures,executed,True,,,,,0.49999457597732544,logging_only_entropy_NN,0.49999457597732544,0.6,False,False,False,False,,,[],[],False,6,,0,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000002-c0,2,0,select_for_evaluation,executed,True,,,,,0.49999797344207764,logging_only_entropy_NN,0.49999797344207764,0.6,False,False,False,False,,,[],[],False,6,6,0,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000003-c0,3,0,generate_structures,executed,True,,,,,0.5001968741416931,logging_only_entropy_NN,0.5001968741416931,0.6,False,False,False,False,,,[],[],False,10,,0,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000004-c0,4,0,select_for_evaluation,executed,True,,,,,0.500066876411438,logging_only_entropy_NN,0.500066876411438,0.6,False,False,False,False,,,[],[],False,10,10,0,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000005-c0,5,0,select_for_evaluation,executed,True,,,,,0.5001139640808105,logging_only_entropy_NN,0.5001139640808105,0.6,False,False,False,False,,,[],[],False,12,12,0,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000006-c0,6,0,generate_structures,executed,True,,,,,0.49999845027923584,logging_only_entropy_NN,0.49999845027923584,0.6,False,False,False,False,,,[],[],False,18,,1,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000007-c0,7,0,generate_structures,executed,True,,,,,0.5000801086425781,logging_only_entropy_NN,0.5000801086425781,0.6,False,False,False,False,,,[],[],False,18,,1,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000008-c0,8,0,select_for_evaluation,executed,True,,,,,0.5002878904342651,logging_only_entropy_NN,0.5002878904342651,0.6,False,False,False,False,,,[],[],False,18,18,1,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000009-c0,9,0,select_for_evaluation,executed,True,,,,,0.5000573992729187,logging_only_entropy_NN,0.5000573992729187,0.6,False,False,False,False,,,[],[],False,20,20,0,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000010-c0,10,0,generate_structures,executed,True,,,,,0.500169575214386,logging_only_entropy_NN,0.500169575214386,0.6,False,False,False,False,,,[],[],False,26,,1,,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000011-c0,11,0,select_for_evaluation,executed,True,,,,,0.4998947083950043,logging_only_entropy_NN,0.4998947083950043,0.6,False,False,False,False,,,[],[],False,26,,1,Select an existing buffer composition.,
component-final-52aa59f42080e58cda2f64b0,baseline_reference,Al-V-Zn,3,component-final-52aa59f42080e58cda2f64b0:d0000012-c0,12,0,,rejected_not_executed,False,,,,,,forced_generation_invalid_not_scalar_NN,1.0,0.6,False,,False,False,,,[],[],True,,,,,
